sscl1,sscl2,n,a,b,c1,c2,astar,bstar,cstar1,cstar2
BE/D,FJ/G,1,True,True,False,False,True,True,False,False
DE/B,HK/FGIJ,1,True,True,False,False,True,True,False,True
D/BE,HKL/FGIJ,1,True,True,False,False,True,True,False,True
D/BE,IKL/FH,1,True,True,False,False,True,True,False,True
DE/B,HKL/GI,1,True,True,False,False,True,True,False,True
BDE/,HKL/GI,1,False,True,False,False,True,True,False,True
B/DE,GIKL/FJ,1,True,True,False,False,True,True,False,True
D/BE,/J,1,True,True,False,False,True,False,False,False
BDE/,IKL/FGHJ,1,False,True,False,False,True,True,False,True
DE/B,G/J,1,True,True,False,False,True,True,False,False
DE/B,IL/GJ,1,True,True,False,False,True,True,False,True
D/BE,HKL/FGJ,1,True,True,False,False,True,True,False,True
DE/B,HKL/FGJ,1,True,True,False,False,True,True,False,True
BE/D,IKL/FHJ,1,True,True,False,False,True,True,False,True
BE/D,G/I,1,True,True,False,False,True,True,False,False
BDE/,HKL/FGIJ,1,False,True,False,False,True,True,False,True
BDE/,I/FGJ,2,False,True,False,False,True,True,False,False
D/BE,G/,2,True,False,False,False,True,True,False,False
D/BE,GIKL/FHJ,1,True,True,False,False,True,True,False,True
BDE/,GIL/FJ,1,False,True,False,False,True,True,False,True
B/DE,IKL/FGHJ,1,True,True,False,False,True,True,False,True
DE/B,GJ/F,1,True,True,False,False,True,True,False,False
BE/D,GI/FJ,2,True,True,False,False,True,True,False,False
B/DE,G/,2,True,False,False,False,True,True,False,False
B/DE,K/FH,1,True,True,False,False,True,False,False,True
DE/B,/H,1,True,True,False,False,True,False,False,False
DE/B,FGJ/H,1,True,True,False,False,True,True,False,False
BE/D,FH/J,1,True,True,False,False,True,True,False,False
BE/D,KL/FGHJ,1,True,True,False,False,True,False,False,True
BE/D,F/H,1,True,True,False,False,True,True,False,False
BDE/,FHK/GJ,1,False,True,False,False,True,True,False,True
DE/B,KL/FGHJ,1,True,True,False,False,True,False,False,True
BE/D,HKL/FGIJ,1,True,True,False,False,True,True,False,True
DE/B,FHKL/GIJ,1,True,True,False,False,True,True,False,True
DE/B,K/FHJ,1,True,True,False,False,True,False,False,True
BDE/,K/FH,1,False,True,False,False,True,False,False,True
BE/D,G/J,1,True,True,False,False,True,True,False,False
AKL/,KL/FH,1,False,True,False,False,True,False,True,True
L/AK,GIL/HK,1,True,True,True,True,False,True,True,True
A/KL,GI/HKL,3,False,True,True,True,True,True,False,False
A/KL,FGHJ/KL,3,False,False,True,True,True,True,False,False
A/KL,I/FHJKL,3,False,True,True,True,True,True,False,False
L/AK,G/FHJK,1,True,True,True,True,False,True,True,False
KL/A,HKL/F,1,True,True,False,False,False,True,True,True
A/KL,G/HIKL,3,False,True,True,True,True,True,False,False
KL/A,FHIKL/J,1,True,True,False,False,False,True,True,True
AKL/,HKL/FJ,1,False,True,False,False,True,True,True,True
A/KL,GIJ/FHKL,3,False,True,True,True,True,True,False,False
A/KL,FHJ/KL,3,False,False,True,True,True,True,False,False
A/KL,FH/KL,3,False,False,True,True,True,True,False,False
A/KL,G/FHIJKL,3,False,True,True,True,True,True,False,False
AKL/,FHKL/GI,1,False,True,False,False,True,True,True,True
A/KL,FGHJ/IKL,3,False,True,True,True,True,True,False,False
A/KL,H/IKL,3,False,True,True,True,True,True,False,False
A/KL,FGJ/HIKL,3,False,True,True,True,True,True,False,False
A/KL,G/IKL,3,False,True,True,True,True,True,False,False
A/KL,G/FHIKL,3,False,True,True,True,True,True,False,False
KL/A,FHKL/GI,1,True,True,False,False,False,True,True,True
A/KL,FHJ/IKL,3,False,True,True,True,True,True,False,False
L/AK,L/K,1,True,False,True,True,False,False,True,True
A/KL,FJ/HIKL,3,False,True,True,True,True,True,False,False
KL/A,IKL/H,1,True,True,False,False,False,True,True,True
L/AK,L/FGHJK,1,True,True,True,True,False,False,True,True
KL/A,KL/FHJ,1,True,True,False,False,False,False,True,True
AKL/,KL/GI,1,False,True,False,False,True,False,True,True
A/KL,I/HKL,3,False,True,True,True,True,True,False,False
A/KL,J/FHIKL,3,False,True,True,True,True,True,False,False
AK/L,HK/GIL,1,False,True,True,True,True,True,True,True
L/AK,IL/FHK,1,True,True,True,True,False,True,True,True
KL/A,FHKL/I,1,True,True,False,False,False,True,True,True
L/AK,GIL/FHJK,1,True,True,True,True,False,True,True,True
A/KL,FGIJ/HKL,3,False,True,True,True,True,True,False,False
KL/A,FHIKL/GJ,1,True,True,False,False,False,True,True,True
A/KL,I/FGHJKL,3,False,True,True,True,True,True,False,False
KL/A,FGHIKL/J,1,True,True,False,False,False,True,True,True
L/AK,FJ/HK,1,True,True,True,True,False,True,True,False
KL/A,IKL/G,1,True,True,False,False,False,True,True,True
AK/L,FHK/IL,1,False,True,True,True,True,True,True,True
AKL/,HKL/GI,1,False,True,False,False,True,True,True,True
AKL/,GHIKL/FJ,1,False,True,False,False,True,True,True,True
A/KL,J/FGHIKL,3,False,True,True,True,True,True,False,False
L/AK,GIL/FHK,1,True,True,True,True,False,True,True,True
AKL/,FHJKL/GI,1,False,True,False,False,True,True,True,True
A/KL,FJ/GHIKL,3,False,True,True,True,True,True,False,False
A/KL,/FGHIJKL,1,False,True,True,True,True,False,False,False
A/KL,FJ/GIKL,3,False,True,True,True,True,True,False,False
AK/L,HK/IL,1,False,True,True,True,True,True,True,True
KL/A,FHKL/GIJ,1,True,True,False,False,False,True,True,True
A/KL,H/KL,3,False,False,True,True,True,True,False,False
AK/L,FHJK/GIL,1,False,True,True,True,True,True,True,True
KL/A,KL/FGHJ,1,True,True,False,False,False,False,True,True
A/KL,I/FHKL,3,False,True,True,True,True,True,False,False
A/KL,GI/FHJKL,3,False,True,True,True,True,True,False,False
AKL/,IKL/FHJ,1,False,True,False,False,True,True,True,True
KL/A,GIKL/FHJ,1,True,True,False,False,False,True,True,True
KL/A,KL/H,1,True,True,False,False,False,False,True,True
L/AK,H/K,1,True,False,True,True,False,True,True,False
A/KL,H/FGIJKL,3,False,True,True,True,True,True,False,False
A/KL,FH/IKL,3,False,True,True,True,True,True,False,False
AKL/,IKL/FGHJ,1,False,True,False,False,True,True,True,True
KL/A,HIKL/FGJ,1,True,True,False,False,False,True,True,True
A/KL,FHJ/GIKL,3,False,True,True,True,True,True,False,False
KL/A,KL/GI,1,True,True,False,False,False,False,True,True
A/KL,F/HIKL,3,False,True,True,True,True,True,False,False
A/KL,GI/FHKL,3,False,True,True,True,True,True,False,False
AK/L,FHJK/IL,1,False,True,True,True,True,True,True,True
AKL/,HKL/FGIJ,1,False,True,False,False,True,True,True,True
A/KL,GI/KL,3,False,False,True,True,True,True,False,False
KL/A,FGIJKL/H,1,True,True,False,False,False,True,True,True
KL/A,HKL/FGJ,1,True,True,False,False,False,True,True,True
KL/A,KL/FH,1,True,True,False,False,False,False,True,True
A/KL,F/HKL,3,False,True,True,True,True,True,False,False
A/KL,FGJ/HKL,3,False,True,True,True,True,True,False,False
L/AK,L/FGHIJK,1,True,True,True,True,False,False,True,True
AKL/,HIKL/FGJ,1,False,True,False,False,True,True,True,True
KL/A,IKL/FGHJ,1,True,True,False,False,False,True,True,True
L/AK,FGIJL/HK,1,True,True,True,True,False,True,True,True
AK/L,FHK/GIL,1,False,True,True,True,True,True,True,True
AKL/,HIKL/FJ,1,False,True,False,False,True,True,True,True
A/KL,FJ/HKL,3,False,True,True,True,True,True,False,False
L/AK,GIJL/FHK,1,True,True,True,True,False,True,True,True
A/KL,I/KL,3,False,False,True,True,True,True,False,False
A/KL,J/FHKL,3,False,True,True,True,True,True,False,False
KL/A,HIKL/FJ,1,True,True,False,False,False,True,True,True
KL/A,FHIJKL/G,1,True,True,False,False,False,True,True,True
AKL/,GIKL/FJ,1,False,True,False,False,True,True,True,True
AKL/,FHIKL/GJ,1,False,True,False,False,True,True,True,True
L/AK,IL/HK,1,True,True,True,True,False,True,True,True
L/AK,FHJ/K,1,True,False,True,True,False,True,True,False
AK/L,HK/FGIJL,1,False,True,True,True,True,True,True,True
L/AK,IL/FGHJK,1,True,True,True,True,False,True,True,True
KL/A,FHJKL/I,1,True,True,False,False,False,True,True,True
AKL/,FHKL/GIJ,1,False,True,False,False,True,True,True,True
KL/A,KL/I,1,True,True,False,False,False,False,True,True
AKL/,KL/FGHJ,1,False,True,False,False,True,False,True,True
KL/A,FHIKL/G,1,True,True,False,False,False,True,True,True
AKL/,IKL/FH,1,False,True,False,False,True,True,True,True
AKL/,KL/FHJ,1,False,True,False,False,True,False,True,True
AKL/,GIKL/FHJ,1,False,True,False,False,True,True,True,True
AKL/,HKL/FGJ,1,False,True,False,False,True,True,True,True
L/AK,IL/FHJK,1,True,True,True,True,False,True,True,True
L/AK,FGJ/HK,1,True,True,True,True,False,True,True,False
L/AK,FGIJ/HK,1,True,True,True,True,False,True,True,False
L/AK,L/FHJK,1,True,True,True,True,False,False,True,True
AK/L,FGHJK/IL,1,False,True,True,True,True,True,True,True
KL/A,FGHJKL/I,1,True,True,False,False,False,True,True,True
A/KL,GJ/FHIKL,3,False,True,True,True,True,True,False,False
KL/A,FHJKL/GI,1,True,True,False,False,False,True,True,True
KL/A,GIKL/FJ,1,True,True,False,False,False,True,True,True
L/AK,L/HK,1,True,True,True,True,False,False,True,True
KL/A,HKL/I,1,True,True,False,False,False,True,True,True
KL/A,HKL/FJ,1,True,True,False,False,False,True,True,True
KL/A,HKL/FGIJ,1,True,True,False,False,False,True,True,True
L/AK,FH/K,1,True,False,True,True,False,True,True,False
KL/A,FHKL/J,1,True,True,False,False,False,True,True,True
L/AK,GJ/FHK,1,True,True,True,True,False,True,True,False
AK/L,FHK/GIJL,1,False,True,True,True,True,True,True,True
KL/A,IKL/FH,1,True,True,False,False,False,True,True,True
KL/A,HKL/GI,1,True,True,False,False,False,True,True,True
KL/A,GHIKL/FJ,1,True,True,False,False,False,True,True,True
L/AK,F/HK,1,True,True,True,True,False,True,True,False
KL/A,IKL/FHJ,1,True,True,False,False,False,True,True,True
KL/A,HIKL/F,1,True,True,False,False,False,True,True,True
L/AK,L/FHK,1,True,True,True,True,False,False,True,True
L/AK,J/FHK,1,True,True,True,True,False,True,True,False
KL/A,HIKL/G,1,True,True,False,False,False,True,True,True
K/AB,I/G,1,True,True,False,False,False,True,True,False
K/AB,K/FH,1,True,True,False,False,False,False,True,True
AB/K,L/FGHJK,1,False,True,True,True,True,False,False,True
B/AK,/K,1,True,False,True,True,True,False,False,False
K/AB,FHJ/,1,True,False,False,False,False,True,True,False
AB/K,FGIJ/HK,2,False,True,True,True,True,True,False,False
AB/K,IL/FHK,1,False,True,True,True,True,True,False,True
ABK/,K/FHJ,1,False,True,False,False,True,False,True,True
B/AK,L/FHJK,1,True,True,True,True,True,False,False,True
K/AB,K/,1,True,False,False,False,False,False,True,True
AB/K,GIJL/FHK,1,False,True,True,True,True,True,False,True
K/AB,I/,1,True,False,False,False,False,True,True,False
K/AB,FHJK/G,1,True,True,False,False,False,True,True,True
K/AB,HK/FGJ,1,True,True,False,False,False,True,True,True
AK/B,HK/FGJ,1,True,True,False,False,True,True,True,True
B/AK,IL/FHK,1,True,True,True,True,True,True,False,True
B/AK,FGIJ/HK,3,True,True,True,True,True,True,False,False
B/AK,L/HK,1,True,True,True,True,True,False,False,True
B/AK,IL/HK,1,True,True,True,True,True,True,False,True
AB/K,FJ/HK,2,False,True,True,True,True,True,False,False
AB/K,F/HK,2,False,True,True,True,True,True,False,False
K/AB,J/F,1,True,True,False,False,False,True,True,False
K/AB,FH/,1,True,False,False,False,False,True,True,False
ABK/,HK/FGJ,1,False,True,False,False,True,True,True,True
B/AK,GIJL/FHK,1,True,True,True,True,True,True,False,True
K/AB,K/FHJ,1,True,True,False,False,False,False,True,True
B/AK,FH/K,2,True,False,True,True,True,True,False,False
K/AB,FHK/GJ,1,True,True,False,False,False,True,True,True
B/AK,FJ/HK,3,True,True,True,True,True,True,False,False
AB/K,L/HK,1,False,True,True,True,True,False,False,True
K/AB,H/FJ,1,True,True,False,False,False,True,True,False
B/AK,G/FHJK,3,True,True,True,True,True,True,False,False
AK/B,FHK/J,1,True,True,False,False,True,True,True,True
B/AK,FGJ/HK,3,True,True,True,True,True,True,False,False
AB/K,FGJ/HK,2,False,True,True,True,True,True,False,False
B/AK,IL/FGHJK,1,True,True,True,True,True,True,False,True
AB/K,J/FHK,2,False,True,True,True,True,True,False,False
B/AK,F/HK,3,True,True,True,True,True,True,False,False
AB/K,GIL/HK,1,False,True,True,True,True,True,False,True
AK/B,HK/FJ,1,True,True,False,False,True,True,True,True
ABK/,K/FH,1,False,True,False,False,True,False,True,True
K/AB,HK/,1,True,False,False,False,False,True,True,True
AK/B,HK/F,1,True,True,False,False,True,True,True,True
B/AK,GJ/FHK,3,True,True,True,True,True,True,False,False
B/AK,L/FHK,1,True,True,True,True,True,False,False,True
AK/B,FHK/GJ,1,True,True,False,False,True,True,True,True
K/AB,FHK/,1,True,False,False,False,False,True,True,True
ABK/,FHK/GJ,1,False,True,False,False,True,True,True,True
K/AB,FJ/,1,True,False,False,False,False,True,True,False
B/AK,J/FHK,3,True,True,True,True,True,True,False,False
ABK/,HK/FGIJ,1,False,True,False,False,True,True,True,True
K/AB,HK/F,1,True,True,False,False,False,True,True,True
K/AB,FGJ/,1,True,False,False,False,False,True,True,False
K/AB,HK/FJ,1,True,True,False,False,False,True,True,True
K/AB,G/FJ,1,True,True,False,False,False,True,True,False
AB/K,IL/FGHJK,1,False,True,True,True,True,True,False,True
AK/B,K/FH,1,True,True,False,False,True,False,True,True
AB/K,L/FHK,1,False,True,True,True,True,False,False,True
K/AB,H/,1,True,False,False,False,False,True,True,False
K/AB,F/J,1,True,True,False,False,False,True,True,False
B/AK,H/K,2,True,False,True,True,True,True,False,False
AB/K,G/FHJK,2,False,True,True,True,True,True,False,False
K/AB,J/,1,True,False,False,False,False,True,True,False
AB/K,GJ/FHK,2,False,True,True,True,True,True,False,False
B/AK,FGIJL/HK,1,True,True,True,True,True,True,False,True
K/AB,FGHJK/,1,True,False,False,False,False,True,True,True
K/AB,GI/,1,True,False,False,False,False,True,True,False
AK/B,K/H,1,True,True,False,False,True,False,True,True
B/AK,GIL/HK,1,True,True,True,True,True,True,False,True
K/AB,FHK/J,1,True,True,False,False,False,True,True,True
K/AB,HK/FGIJ,1,True,True,False,False,False,True,True,True
AB/K,GIL/FHK,1,False,True,True,True,True,True,False,True
AB/K,IL/FHJK,1,False,True,True,True,True,True,False,True
B/AK,L/FGHIJK,1,True,True,True,True,True,False,False,True
AK/B,HK/FGIJ,1,True,True,False,False,True,True,True,True
K/AB,H/F,1,True,True,False,False,False,True,True,False
B/AK,FHJ/K,2,True,False,True,True,True,True,False,False
B/AK,L/FGHJK,1,True,True,True,True,True,False,False,True
ABK/,HK/FJ,1,False,True,False,False,True,True,True,True
K/AB,FJ/G,1,True,True,False,False,False,True,True,False
K/AB,FJ/H,1,True,True,False,False,False,True,True,False
B/AK,IL/FHJK,1,True,True,True,True,True,True,False,True
K/AB,F/,1,True,False,False,False,False,True,True,False
AB/K,L/FHJK,1,False,True,True,True,True,False,False,True
K/AB,FJ/GI,1,True,True,False,False,False,True,True,False
K/AB,F/H,1,True,True,False,False,False,True,True,False
K/AB,G/I,1,True,True,False,False,False,True,True,False
B/AK,GIL/FHK,1,True,True,True,True,True,True,False,True
K/AB,FGIJ/,1,True,False,False,False,False,True,True,False
AB/K,IL/HK,1,False,True,True,True,True,True,False,True
K/AB,K/H,1,True,True,False,False,False,False,True,True
B/AK,GIL/FHJK,1,True,True,True,True,True,True,False,True
K/AB,FHJK/,1,True,False,False,False,False,True,True,True
AK/B,FHJK/G,1,True,True,False,False,True,True,True,True
AB/K,FGIJL/HK,1,False,True,True,True,True,True,False,True
K/AB,J/G,1,True,True,False,False,False,True,True,False
AB/K,L/FGHIJK,1,False,True,True,True,True,False,False,True
K/AB,GJ/,1,True,False,False,False,False,True,True,False
AK/B,K/FHJ,1,True,True,False,False,True,False,True,True
K/AB,G/J,1,True,True,False,False,False,True,True,False
K/AB,FGHIJK/,1,True,False,False,False,False,True,True,True
K/AB,G/,1,True,False,False,False,False,True,True,False
AB/K,GIL/FHJK,1,False,True,True,True,True,True,False,True
K/AB,GI/FJ,1,True,True,False,False,False,True,True,False
AB/E,FHKL/GI,1,True,True,False,False,True,True,False,True
A/BE,FGJ/,2,True,False,False,False,True,True,False,False
E/AB,J/G,2,True,True,False,False,True,True,False,False
A/BE,J/F,2,True,True,False,False,True,True,False,False
ABE/,GI/FJ,2,False,True,False,False,True,True,False,False
E/AB,I/G,2,True,True,False,False,True,True,False,False
E/AB,GJ/I,2,True,True,False,False,True,True,False,False
A/BE,FGJ/H,2,True,True,False,False,True,True,False,False
A/BE,H/FJ,3,True,True,False,False,True,True,False,False
E/AB,GI/J,2,True,True,False,False,True,True,False,False
E/AB,GJ/FH,3,True,True,False,False,True,True,False,False
AB/E,J/F,1,True,True,False,False,True,True,False,False
BE/A,FJ/GI,2,True,True,False,False,True,True,False,False
A/BE,/G,1,True,True,False,False,True,False,False,False
E/AB,G/FHJ,3,True,True,False,False,True,True,False,False
AB/E,I/GJ,2,True,True,False,False,True,True,False,False
A/BE,I/,2,True,False,False,False,True,True,False,False
BE/A,/I,1,True,True,False,False,True,False,False,False
E/AB,F/,2,True,False,False,False,True,True,False,False
ABE/,I/GJ,2,False,True,False,False,True,True,False,False
E/AB,FGHJ/,2,True,False,False,False,True,True,False,False
BE/A,G/FHJ,2,True,True,False,False,True,True,False,False
BE/A,IKL/FHJ,1,True,True,False,False,True,True,False,True
A/BE,K/FH,1,True,True,False,False,True,False,False,True
A/BE,I/GJ,3,True,True,False,False,True,True,False,False
BE/A,HIKL/FJ,1,True,True,False,False,True,True,False,True
E/AB,FJ/GI,3,True,True,False,False,True,True,False,False
E/AB,FGJ/H,2,True,True,False,False,True,True,False,False
E/AB,FH/,2,True,False,False,False,True,True,False,False
BE/A,/F,1,True,True,False,False,True,False,False,False
A/BE,/H,1,True,True,False,False,True,False,False,False
A/BE,GI/FJ,3,True,True,False,False,True,True,False,False
AB/E,FJ/GI,2,True,True,False,False,True,True,False,False
AB/E,FHK/GJ,1,True,True,False,False,True,True,False,True
A/BE,I/G,2,True,True,False,False,True,True,False,False
BE/A,HK/FJ,1,True,True,False,False,True,True,False,True
E/AB,K/FHJ,1,True,True,False,False,True,False,False,True
A/BE,GJ/F,2,True,True,False,False,True,True,False,False
A/BE,G/J,2,True,True,False,False,True,True,False,False
A/BE,J/,2,True,False,False,False,True,True,False,False
BE/A,HKL/FGIJ,1,True,True,False,False,True,True,False,True
E/AB,F/J,2,True,True,False,False,True,True,False,False
ABE/,FH/GJ,2,False,True,False,False,True,True,False,False
AB/E,KL/FH,1,True,True,False,False,True,False,False,True
E/AB,FHJ/G,2,True,True,False,False,True,True,False,False
A/BE,FJ/H,2,True,True,False,False,True,True,False,False
E/AB,GI/,2,True,False,False,False,True,True,False,False
BE/A,GIJ/F,1,True,True,False,False,True,True,False,False
E/AB,HIKL/FJ,1,True,True,False,False,True,True,False,True
